index,id,created_at,user_id,text,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
421,1.25E+18,2020-04-09 03:18:45+00:00,14985117,nothing evil they do surprises me. we must be exceptionally vigilant &amp; #votebluenomatterwho #votedemocrat2020,0.00E+00,1,0.00E+00,1,0.00E+00,0,1,0,0.00E+00,0,1,0,1,0,0,0,0.00E+00,1,0.00E+00,1,0.00E+00
316,1.27E+18,2020-06-09 04:44:41+00:00,15676028,i really feel for - i can’t imagine that amount of self hatred he must have to issue that weak statement. i think throughout the  pantheon of black athletes he is the only one that has yet to realize his blackness.,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
382,1.23E+18,2020-03-02 17:05:48+00:00,9.49E+17,"born-again believers in #jesus are chastised by #god to bring us to repentance with the righteous, and not condemned with wicked who are or will be punished for their #sins. #faith in christ helps us bear our #troubles,knowing we are being corrected because we are his children https://t.co/p73p6ykg8u",1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,1,0.00E+00,1,1,0,0.00E+00,0,1
722,1.24E+18,2020-03-14 18:47:27+00:00,342953499,"i have the flu, haven’t worked for a week and my job isn’t putting out any schedules because of covid19, idk how i’m gonna pay rent or bills this month. $briannmolinaa",0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
177,1.27E+18,2020-06-07 01:04:46+00:00,3289376875,"i could never be friends with a big youtuber, i would just laugh at the end of every one of their sentences",0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,1,0.00E+00,0,0.00E+00
67,1.22E+18,2020-01-28 02:36:31+00:00,14303901,"i have to admire the scheme of bitcoin, even though i obviously disapprove of it at the same time. the inventor has convinced a large number of people and institutions to buy into the completely financially unregulated concept of private elastic money construction based on greed.",0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
767,1.22E+18,2020-01-29 18:17:39+00:00,7.40E+17,"everytime i wake up, i just think how kobe not with us anymore 😪",0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
259,1.28E+18,2020-07-15 00:08:09+00:00,2372896928,the constant battle between not wanting to deal with ~feëłîngś~ vs wanting to feel anything at all,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
85,1.25E+18,2020-04-07 16:17:23+00:00,1608942180, trump is a never ending joke. he is by no means presidential material. (fixed it for you little rd... you must have had predictive text on.),0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
387,1.23E+18,2020-03-02 16:15:14+00:00,1.13E+18, looks like a certain los angeles da’s husband this morning...,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
309,1.28E+18,2020-06-23 18:48:18+00:00,101524778, tpeople making a mockery of the whole shit trying to be funny and it’s sad,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
524,1.32E+18,2020-10-21 17:42:25+00:00,2753863633, hahhaha😂😂 there’s not many rays fans out there...,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,1,0.00E+00,0,0.00E+00
397,1.24E+18,2020-03-28 21:58:55+00:00,190294201, really? cuz of lockdown ?,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00
495,1.27E+18,2020-06-06 17:57:51+00:00,70470510,so #cringeworthy every time she speaks,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
417,1.28E+18,2020-06-27 14:32:49+00:00,3063157563," thank you for being who you are.  you are a great parent.  there will be days like this, but there will also be days of great triumph and joy to come.  we are all in this together.❤",1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,1,0,0.00E+00,0,0.00E+00
37,1.22E+18,2020-01-30 19:39:58+00:00,3145650061,we bumping music all day!!! happy b day big brother 💜,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00
666,1.32E+18,2020-10-15 09:49:43+00:00,188949765,swalloween is almost here 💫,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
735,1.26E+18,2020-05-08 20:59:59+00:00,8.09E+17,rediscovering ... this is a nice filter. i like this idea. #staysafe #lgbtquarantine #lagay #choosejoy #sober https://t.co/7nwy6qf19b,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00
366,1.27E+18,2020-06-20 10:17:07+00:00,60419290, idk but i lost my keys,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
716,1.27E+18,2020-06-01 04:31:43+00:00,1.04E+18,this entire this is disgusting,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,0,0,0,0,0.00E+00,0,0.00E+00
347,1.26E+18,2020-05-08 04:24:41+00:00,9.05E+17,"boo 6. the first mega party i ever went to. needless to say,  it was lit https://t.co/hpa2w9brru",1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0.00E+00,0,0.00E+00
300,1.28E+18,2020-07-15 20:15:24+00:00,7.80E+17, big mistake! big mistake ! you just lost countless shoppers,0.00E+00,1,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0,0,0,1,0.00E+00,0,0.00E+00
441,1.31E+18,2020-09-25 08:37:37+00:00,4687079418,"i swear if baba voss dies, i’m just gonna have to die too",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,1,0,0.00E+00
472,1.33E+18,2020-11-18 18:38:23+00:00,278382290, never realized wellington was a grandpa.,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00
196,1.28E+18,2020-07-03 04:25:04+00:00,302088718,i just need some diiiiick i just need some loveeeeee,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00,0,0.00E+00
738,1.25E+18,2020-04-21 22:16:17+00:00,388685192, that would be the most action i’ve had during this quarantine. now turn him around! 😜💦,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0.00E+00,0,0.00E+00
156,1.22E+18,2020-02-03 03:05:34+00:00,298399095,thank goodness ! congratulations to the chief they desever this shit! 💯,1,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,1
181,1.29E+18,2020-07-24 23:37:49+00:00,27295545, thank you!  i couldn’t adore him more💙💙💙,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,0,0,0.00E+00,0,0.00E+00
694,1.23E+18,2020-02-26 06:56:34+00:00,49516492,now that my daughter is asleep i can eat her frozen chicken nuggets,0,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
521,1.22E+18,2020-01-14 01:24:15+00:00,15433635," seems like you might want to fix the impersonation, brigading, and fraud problems before you add financial incentives to it all",0,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0,0,0,0,0.00E+00,0,0.00E+00
748,1.31E+18,2020-10-06 01:02:42+00:00,3420717695,three white house journalists test positive for coronavirus after closely covering trump,0,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
685,1.25E+18,2020-04-26 06:53:58+00:00,1127099168,ay it’s beyond bulletproof when it come to mine,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1
279,1.24E+18,2020-03-23 13:30:00+00:00,1.20E+18,it's good to have a sound mind lover our nation in charge. thank you mr. president.,1,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,1,0,0.00E+00,0,1
297,1.31E+18,2020-10-08 05:12:55+00:00,3029387639, it’s dropping this week ur chill,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
707,1.30E+18,2020-08-21 19:46:43+00:00,24336436," he has an outbreak of herpes on his mouth. yuck,  even more disgusting.",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00
721,1.31E+18,2020-10-05 16:35:09+00:00,53562467,"parallel universe. trump didn’t kill anyone. covid killed the compromised &amp; the elderly (10k of which cuomo is directly responsible for) you drank the kool-aid. biden, msm, the entire left, called trump a racist &amp; xenophobe 4 the travel ban.  no telling how many lives that saved.",1,1,0.00E+00,1,1,0,1,1,1,1,1,0,1,1,0.00E+00,0,0,0,1,0,1
443,1.27E+18,2020-05-26 20:26:51+00:00,4511927173,"i feel like if we can get a big ass group of dedicated people, we can take tom nook down and burn him at the stake",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0
781,1.28E+18,2020-06-22 18:20:07+00:00,25252349,"x sosagrip  giving me kobe vibes 💜💛 with .. thanks again for the board 📲 ✊🏽😌 #ripkobe #ripgigi #skateboardingisfun #skatelife #losangeles @ los angeles, california https://t.co/mlgymfq2bm",1,1,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00
142,1.25E+18,2020-04-17 18:15:25+00:00,8.48E+17,lmao that’s crazy you my 4th,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0.00E+00,0,0.00E+00
299,1.34E+18,2020-12-27 00:35:14+00:00,1.32E+18,just got my nails illegally done. my manicurist drives an alfa romeo.,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
778,1.32E+18,2020-10-28 03:47:32+00:00,246418737,i’m so emotional. i’m so happy. so happy for my city. #forkobe,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00
564,1.34E+18,2020-12-31 03:41:42+00:00,280944879, that did have pete's stank on it. which means they must be optimistic about his chances in ga.,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
751,1.24E+18,2020-03-12 02:00:29+00:00,73998426,that tom hanks coronavirus movie directed by ron howard like 5yrs from now is gonna clean up at the oscars.,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
170,1.24E+18,2020-03-20 00:01:16+00:00,9.29E+17, very important questions during this timeframe,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
42,1.33E+18,2020-11-28 18:15:46+00:00,292980808,"just posted a photo @ brea, california https://t.co/gq71hsfjvx",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
790,1.22E+18,2020-01-26 19:43:55+00:00,15294495, ? really? damn. thanks for the memories. #rip,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,1,0.00E+00
184,1.27E+18,2020-06-16 00:09:10+00:00,130944100,"idk why, but i know for sure my grandma would love ad astra",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00,0,0.00E+00
155,1.26E+18,2020-05-13 14:56:49+00:00,214183053,life has been good to fez,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
392,1.32E+18,2020-10-12 10:52:52+00:00,1.07E+18,wait i can explain 👀 https://t.co/5alptfdd6d,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
38,1.30E+18,2020-08-17 18:25:39+00:00,1.28E+18,so yesterday at this friends bday party this mom was trying to take me home and she wanted to turn me out and stuff .....,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00
562,1.24E+18,2020-03-12 20:19:26+00:00,61876905, 😂😂😂 send me ur addy 🌚🎉😂,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0.00E+00,0,0.00E+00
696,1.24E+18,2020-03-23 22:08:07+00:00,27895757,lmfaoooo the end made me wheeze,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,1,0,0,0,0.00E+00,0,0.00E+00
503,1.23E+18,2020-02-08 03:12:46+00:00,28860063, you people are nuts. the man is a morally bankrupt buffoon.,0,1,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00
711,1.29E+18,2020-08-15 01:48:28+00:00,1.15E+18," so what? who cares? should have gone to another country, stupid! no, you wanted to take advantage of child born here is automatic american! been going on for many years! disgusting!",0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0,1,0.00E+00,0,0.00E+00
126,1.32E+18,2020-10-27 18:09:28+00:00,3019183117,"i ain’t afraid of no ghosts,until that night🙄do you believe in spirits??!#explore #haunted @ spookytown https://t.co/vpwpuznpwh",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
186,1.26E+18,2020-05-23 06:27:06+00:00,24333766,"#henrywinkler is trending - he will always be the nicest man in show biz and an actor’s actor. what a gem. his work on barry is stellar. #fonzi #barry #happydays @ west hollywood, california https://t.co/iogvfahpp6",1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00,0,1
